User;Qid;Tries;LastTry;Q1R;Q1C;Q2R;Q2C;Q3R;Q3C;Q4R;Q4C;Q5R;Q5C;Q6R;Q6C;Q7R;Q7C;Q8R;Q8C;Q9R;Q9C;Q10R;Q10C
4ffd8f8be06c199ac56312a7a141af50478105985f8a809192cea350b8d0d28e726eddbdee758e417c52678f1a9befb30900d3bfc9eb223a0f580659d8758051;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T11:29:09Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_V-P3-test-conocimientos-previos;incorrect;choice_V-P4-test-conocimientos-previos;incorrect;choice_F-P5-test-conocimientos-previos;incorrect;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
a761941513f45e6fe8e3d58151c490884bd51df0966a499f20a8588218e338ad3a38d1595be7a20f9bb747fa64d12d6df1311cdb0d30cef3b3640b0c583b5676;9e7cbb8287c14a67a4d8e9a06c163d52;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
a0f6c5088dddb2fe1a49d00d04aef61caeca481ad6600ba84f62015a9cef4b1ad8b905a87ee493956378a5667b334e4b68d38fb9fa3c70177bd733cf24022ef5;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-05T17:31:14Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_F-P10-test-conocimientos-previos;incorrect
7ecc2966eb4a000f4c880327111202f0a38c3fb54afb42cdd33f4e714a121a92568650723235c3e3165430bb19b7ab75e80e42dd8a16bd4e348c7d9e9177ddb5;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T14:04:25Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_V-P7-test-conocimientos-previos;incorrect;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_F-P10-test-conocimientos-previos;incorrect
3d07952483e426ec83a1ec7a3226f20308c9036f5a6499432deee5ac0811a656a08f62f52c9c5bcc5a0ea16a95fdcadf17d3c9e4415fa3fe8567e0b9c75d257a;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-19T08:22:28Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_F-P10-test-conocimientos-previos;incorrect
1041a9449dd54bfd7211bf7ca58e34b2d56dfdf92a3993564e714971f14fb067b604edad0b6d85df3f23183077614ea60cb3affb06bc6e6e08d57f4702fa2f32;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T12:29:27Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
d09139bb5e57752818e30939bd5a7fa821737b86caad277ab8f3fa8c84c30bc71f632c84281a822be7c8c89038a2e46d22815d8fa34079ecbc06fd6dcae4ad64;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T12:37:31Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_V-P10-test-conocimientos-previos;correct
6b6d06742bd90092dacacab911d19def8c3c834e9c3563a42c1644a232290949a62c3d34e1739185907099b208c558bf370e278fb7abf6e8dd554bf654e2d308;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T14:30:06Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_V-P3-test-conocimientos-previos;incorrect;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
eb2c247b8cd63be2506f2d1cc153ebaf34e611f5f2efa4084c74b22d501b24dcd7aa5c9b5d243c0cf605b8d0ede138d6bbbdead4449568f51dd06c5952a2d865;9e7cbb8287c14a67a4d8e9a06c163d52;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
65a53ae41d34ff029d372525cd2f25373100fad9584571d67132a926a1fc6ecb391df4ae9a99d5fbaf5818de8dd0cc219e256ceee84c9b577bad1b7a75b200f9;9e7cbb8287c14a67a4d8e9a06c163d52;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
bb7029f003537978ed5cdbbceda48f2b6cb141da35bb21741bc08335d693776c257966a3a844d18902a56ff8360a7aaa7f496ac48fa99f07bfed70da678a8060;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T15:20:40Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_V-P7-test-conocimientos-previos;incorrect;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
9ceefe6706d852909f5d40df13f53c95bd1474cddaf8cd0e4bc96b9283cc5cb197d04ac285a5eb62e3bbc120d9bb78d71bb9469175fd0a46edcf6817aa624c31;9e7cbb8287c14a67a4d8e9a06c163d52;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
8dd2459bce4656b49b273dca662445f49cd83cf62f1f5cbe76f17d2490056d558e73d9d25d232d309f24a0e5d68b4eb702442a75b31b82e7ae28f486993a77a6;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T15:30:09Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
907d4f56febaace240785812e674043c4d1e9c13d5fd8bb80b5807f5f6d3b05e5a73f074283308e4e867ef0de593a1b7c91ca9a1750766defbe6de164d6cd2df;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-06T18:29:13Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
e95e26d09b016f9e2a99c71041c81c74f6ccb0b6783b5e90292d3483826c0613fced429d8d74bd4a06ebf97f8c5f7970d9898ca77260994997697a92118b41bb;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T16:07:29Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
a73e2d453a427bef0c014fa4de7731dfb368e1a6f885cba3a69ce02399d9f84d1d4640953aaa85a7ed04f0c6d98b4178060c7db51db1cd07fa8ddd731543d858;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T17:46:57Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_V-P7-test-conocimientos-previos;incorrect;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_F-P10-test-conocimientos-previos;incorrect
2f6375a9580f5d060fa4a35110b27ba8b0f0e34327c7a2456d234c04b60e0e4ee4f8b20551d31f604971bfd38967a6eb68fe92aaa2c18892e9553b18722e4ddb;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T16:36:42Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
80ceb7a228cbc44a3ce0330756a20b5507092c2fe7b12ae29ded609eb5d0c3e7a195a9dd2250e493ecd9090be595df0fc7092c1d8ae68615bf3d75ccf9d4ce8a;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T16:41:09Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_V-P7-test-conocimientos-previos;incorrect;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
fa2c719a35bf91f0239aaa95280bb4511684672e0bdb3ddc2824a8c8b7c05dd1394547116ffae2197a26f0f980f73643e4893081fc878ac4db2e3ee2ca7a7d4a;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T17:41:13Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_V-P7-test-conocimientos-previos;incorrect;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_F-P10-test-conocimientos-previos;incorrect
a3efa6f980ba6ae9a8be75e72c27a26b9fd35ee5329ef23752d1b2af38a6446efe1cd97d5a626fb9afc645d6eb202ad5a578b0e66a0e143c0e911ed32f9001f3;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-05-12T06:43:53Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_V-P6-test-conocimientos-previos;incorrect;choice_F-P7-test-conocimientos-previos;correct;choice_V-P8-test-conocimientos-previos;incorrect;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
8cf52a6eb216b6c0ef060999f75e2349149399045b28d329f0d3ad11fdb06662da5293bd80643be12a85541924dec30e7b104cfa6da7b3a2d4db21f21bbf958e;9e7cbb8287c14a67a4d8e9a06c163d52;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
fced498a6027d5891e62900047c5917c71d2ecb02e66902621b08657d79dd120dc7c1530b6fd0858c315022f133886e9a949d9dcbaabff0990e2cc507ca403cf;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T20:20:00Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_V-P3-test-conocimientos-previos;incorrect;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_V-P6-test-conocimientos-previos;incorrect;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
2b8e66b8a6e50c3da70df2f4ce023184a26bfc696d0cfab0a9a18cfbce30669d9538911cb6b09908bced1bcf277debe1b9222cc0931d3afcb60f4d75ecf38d11;9e7cbb8287c14a67a4d8e9a06c163d52;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
f9add1e687b147f2656f60182c592a120fd94136c578aec959c2f5edb25c9ad2c1ad6160e8ab5c6357bd12cc3607021561a1cea4db07bce70379751c4585317f;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-05T06:25:32Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_V-P6-test-conocimientos-previos;incorrect;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
e4d6e2ba45ce1773da0dbd3ad0dcc1eaf9cd29d972bde2bb5cb87c513eb2060117516369d486fc0b2056c2e17d25f5a52d57895082b01137cd3ebdf5fcca9ce2;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-05T07:54:01Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_V-P7-test-conocimientos-previos;incorrect;choice_V-P8-test-conocimientos-previos;incorrect;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
d861f43b4b4354ae798ce042861990ecc2aaf72bfd8f345aea2ee97c92f649cea9bfe177cf57b67a291337d6a401cbc690d68eb4acc19c59bb9c6b474c91a95e;9e7cbb8287c14a67a4d8e9a06c163d52;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
a145c8091fc70e01fdb1400158feae627135ac8ca5362c4eb80c10d12a499bd9e374fd3c305dfabeb3cf614931e50652e8492b259f932a02ba43bfcd37313c88;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-05T08:50:04Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_V-P8-test-conocimientos-previos;incorrect;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
2ce2b032965fd30dba2f2a0742c14691f614e162f98234a1fba26c4ba013392e2834b622093c76d9ac797d89f72d4df3138258abd1bb0d6e4ae93b21fd34b80d;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-12T10:35:41Z;choice_V-P1-test-conocimientos-previos;incorrect;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_F-P10-test-conocimientos-previos;incorrect
a82ba5d1b5e9c93abdba56231e024441398c459132daff214938d8afde0dd976a03c0d73b0f473e9920b86bdef3730a8c5d998ce56f514355188e817628845be;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-05T11:39:49Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
a85640dfb1e6ef993c9ec3fda72fefea1595e7327ff15ddc8d73e7b8f317e1fbc1b0c9504b6862bbdeac569764f217ec0d459655e4c325025fd34ff5a76752c7;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-05T14:51:18Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_F-P10-test-conocimientos-previos;incorrect
59c81da06483c4e586b8013c1c0f9ec7678f6d51de67643e89c79b5a88c03446a2c543a337a1d31db34f88b3619ce20b7349e029eb7bce857e8f2bf9a1cc5e55;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-05T17:04:21Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
4cd47260d14b3a4108dcc13b32754ba71dc51a001bce917b63a66e01f62b5c707029cd6cfd4cb1c82dd426e61a0c8f4ce43fc62876dd8fdd2fedc0072e41557f;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-05T17:51:08Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_V-P3-test-conocimientos-previos;incorrect;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_V-P6-test-conocimientos-previos;incorrect;choice_F-P7-test-conocimientos-previos;correct;choice_V-P8-test-conocimientos-previos;incorrect;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
